1,2018-04-24 16:00,56,846,21,36,0,0
1,2018-04-24 17:00,35,1059,23,43,0,0
1,2018-04-24 18:00,26,820,34,66,0,0
1,2018-04-24 19:00,26,614,29,53,0,0
1,2018-04-24 20:00,24,590,40,74,0,0
1,2018-04-24 21:00,24,768,44,82,0,0
1,2018-04-24 22:00,20,624,41,74,0,0
1,2018-04-24 23:00,20,417,3,68,0,0
1,2018-04-25 0:00,20,272,24,44,0,0
1,2018-04-25 1:00,26,290,22,43,0,0
1,2018-04-25 2:00,26,413,29,53,0,0
1,2018-04-25 3:00,20,289,25,49,0,0
1,2018-04-25 4:00,22,346,38,70,0,0
1,2018-04-25 5:00,22,316,29,52,0,0
1,2018-04-25 6:00,2,426,33,63,0,0
1,2018-04-25 7:00,29,592,27,50,0,0
1,2018-04-25 8:00,37,1242,33,68,0,0
1,2018-04-25 9:00,22,956,29,57,0,0
1,2018-04-25 10:00,31,1191,34,64,0,0
1,2018-04-25 11:00,2,972,39,79,0,0
1,2018-04-25 12:00,29,834,3,6,0,0
1,2018-04-25 13:00,18,547,29,50,0,0
1,2018-04-25 14:00,2,522,17,34,0,0
1,2018-04-25 15:00,37,588,29,58,0,0
1,2018-04-25 16:00,7,681,35,69,0,0
1,2018-04-25 17:00,6,684,31,62,0,0
1,2018-04-25 18:00,68,701,34,6,0,0
1,2018-04-25 19:00,5,608,3,67,0,0
1,2018-04-25 20:00,61,769,42,85,0,0
1,2018-04-25 21:00,55,700,38,7,0,0
1,2018-04-25 22:00,41,609,33,64,0,0
1,2018-04-25 23:00,3,48,2,58,0,0
1,2018-04-26 8:00,47.6,1420.5,65.7,133.2,0,0
1,2018-04-25 14:00,21,522.9,17.9,34.6,0,0
1,2018-04-19 0:00,23,713,36,69,0,0
1,2018-04-19 1:00,2,743,32,64,0,0
1,2018-04-19 2:00,21,586,27,49,0,0
1,2018-04-19 3:00,17,601,24,55,0,0
1,2018-04-19 4:00,24,666,36,70,0,0
1,2018-04-19 5:00,2,58,31,64,0,0
1,2018-04-19 6:00,28,859,40,76,0,0
1,2018-04-19 7:00,34,1254,40,85,0,0
1,2018-04-19 8:00,30,1370,46,89,0,0
1,2018-04-19 9:00,38,1179,50,96,0,0
1,2018-04-19 10:00,58,931,41,82,0,0
1,2018-04-19 11:00,50,943,31,63,0,0
1,2018-04-19 12:00,44,94,32,72,0,0
1,2018-04-19 13:00,38,989,31,61,0,0
